호선,역번호,역명,상하선,승강장위치,연단간격,승강장선형
1,104,사하,상선,다대포해수욕장행 6-1,좁음,직선
1,104,사하,상선,다대포해수욕장행 6-2,좁음,직선
1,104,사하,상선,다대포해수욕장행 6-3,좁음,직선
1,104,사하,상선,다대포해수욕장행 7-1,좁음,직선
1,104,사하,상선,다대포해수욕장행 7-2,좁음,직선
1,104,사하,상선,다대포해수욕장행 7-3,좁음,직선
1,104,사하,상선,다대포해수욕장행 8-1,좁음,직선
1,104,사하,상선,다대포해수욕장행 8-2,좁음,직선
1,104,사하,상선,다대포해수욕장행 8-3,좁음,직선
1,104,사하,하선,노포행 1-1,좁음,직선
1,104,사하,하선,노포행 1-2,좁음,직선
1,104,사하,하선,노포행 1-3,좁음,직선
1,104,사하,하선,노포행 2-1,좁음,직선
1,104,사하,하선,노포행 2-2,좁음,직선
1,104,사하,하선,노포행 2-3,좁음,직선
1,104,사하,하선,노포행 3-1,좁음,직선
1,104,사하,하선,노포행 3-2,좁음,직선
1,104,사하,하선,노포행 3-3,좁음,직선
1,104,사하,하선,노포행 4-1,좁음,직선
1,104,사하,하선,노포행 4-2,좁음,직선
1,104,사하,하선,노포행 4-3,좁음,직선
1,104,사하,하선,노포행 5-1,좁음,직선
1,104,사하,하선,노포행 5-2,좁음,직선
1,104,사하,하선,노포행 5-3,좁음,직선
1,104,사하,하선,노포행 6-1,좁음,직선
1,104,사하,하선,노포행 6-2,좁음,직선
1,104,사하,하선,노포행 6-3,좁음,직선
1,104,사하,하선,노포행 7-1,좁음,직선
1,104,사하,하선,노포행 7-2,좁음,직선
1,104,사하,하선,노포행 7-3,좁음,직선
1,104,사하,하선,노포행 8-1,좁음,직선
1,104,사하,하선,노포행 8-2,좁음,직선
1,104,사하,하선,노포행 8-3,좁음,직선
1,105,괴정,상선,다대포해수욕장행 1-1,좁음,직선
1,105,괴정,상선,다대포해수욕장행 1-2,좁음,직선
1,105,괴정,상선,다대포해수욕장행 1-3,좁음,직선
1,105,괴정,상선,다대포해수욕장행 2-1,좁음,직선
1,105,괴정,상선,다대포해수욕장행 2-2,좁음,직선
1,105,괴정,상선,다대포해수욕장행 2-3,좁음,직선
1,105,괴정,상선,다대포해수욕장행 3-1,좁음,직선
1,105,괴정,상선,다대포해수욕장행 3-2,좁음,직선
1,105,괴정,상선,다대포해수욕장행 3-3,좁음,직선
1,105,괴정,상선,다대포해수욕장행 4-1,좁음,직선
1,105,괴정,상선,다대포해수욕장행 4-2,좁음,직선
1,105,괴정,상선,다대포해수욕장행 4-3,좁음,직선
1,105,괴정,상선,다대포해수욕장행 5-1,좁음,직선
1,105,괴정,상선,다대포해수욕장행 5-2,좁음,직선
1,105,괴정,상선,다대포해수욕장행 5-3,좁음,직선
1,105,괴정,상선,다대포해수욕장행 6-1,좁음,직선
1,105,괴정,상선,다대포해수욕장행 6-2,좁음,직선
1,105,괴정,상선,다대포해수욕장행 6-3,좁음,직선
1,105,괴정,상선,다대포해수욕장행 7-1,좁음,직선
1,105,괴정,상선,다대포해수욕장행 7-2,좁음,직선
1,105,괴정,상선,다대포해수욕장행 7-3,좁음,직선
1,105,괴정,상선,다대포해수욕장행 8-1,좁음,직선
1,105,괴정,상선,다대포해수욕장행 8-2,좁음,직선
1,105,괴정,상선,다대포해수욕장행 8-3,좁음,직선
1,105,괴정,하선,노포행 1-1,좁음,직선
1,105,괴정,하선,노포행 1-2,좁음,직선
1,105,괴정,하선,노포행 1-3,좁음,직선
1,105,괴정,하선,노포행 2-1,좁음,직선
1,105,괴정,하선,노포행 2-2,좁음,직선
1,105,괴정,하선,노포행 2-3,좁음,직선
1,105,괴정,하선,노포행 3-1,좁음,직선
1,105,괴정,하선,노포행 3-2,좁음,직선
1,105,괴정,하선,노포행 3-3,좁음,직선
1,105,괴정,하선,노포행 4-1,좁음,직선
1,105,괴정,하선,노포행 4-2,좁음,직선
1,105,괴정,하선,노포행 4-3,좁음,직선
1,105,괴정,하선,노포행 5-1,좁음,직선
1,105,괴정,하선,노포행 5-2,좁음,직선
1,105,괴정,하선,노포행 5-3,좁음,직선
1,105,괴정,하선,노포행 6-1,좁음,직선
1,105,괴정,하선,노포행 6-2,좁음,직선
1,105,괴정,하선,노포행 6-3,좁음,직선
1,105,괴정,하선,노포행 7-1,좁음,직선
1,105,괴정,하선,노포행 7-2,좁음,직선
1,105,괴정,하선,노포행 7-3,좁음,직선
1,105,괴정,하선,노포행 8-1,좁음,직선
1,105,괴정,하선,노포행 8-2,좁음,직선
1,105,괴정,하선,노포행 8-3,좁음,직선
1,106,대티,상선,다대포해수욕장행 1-1,좁음,곡선
1,106,대티,상선,다대포해수욕장행 1-2,좁음,곡선
1,106,대티,상선,다대포해수욕장행 1-3,보통,곡선
1,106,대티,상선,다대포해수욕장행 2-1,좁음,곡선
1,106,대티,상선,다대포해수욕장행 2-2,좁음,곡선
1,106,대티,상선,다대포해수욕장행 2-3,좁음,곡선
1,106,대티,상선,다대포해수욕장행 3-1,보통,곡선
1,106,대티,상선,다대포해수욕장행 3-2,좁음,곡선
1,106,대티,상선,다대포해수욕장행 3-3,좁음,곡선
1,106,대티,상선,다대포해수욕장행 4-1,좁음,곡선
1,106,대티,상선,다대포해수욕장행 4-2,좁음,곡선
1,106,대티,상선,다대포해수욕장행 4-3,좁음,곡선
1,106,대티,상선,다대포해수욕장행 5-1,좁음,곡선
1,106,대티,상선,다대포해수욕장행 5-2,좁음,곡선
1,106,대티,상선,다대포해수욕장행 5-3,보통,곡선
1,106,대티,상선,다대포해수욕장행 6-1,보통,곡선
1,106,대티,상선,다대포해수욕장행 6-2,좁음,곡선
1,106,대티,상선,다대포해수욕장행 6-3,좁음,곡선
1,106,대티,상선,다대포해수욕장행 7-1,좁음,곡선
1,106,대티,상선,다대포해수욕장행 7-2,좁음,곡선
1,106,대티,상선,다대포해수욕장행 7-3,좁음,곡선
1,106,대티,상선,다대포해수욕장행 8-1,좁음,곡선
1,106,대티,상선,다대포해수욕장행 8-2,좁음,곡선
1,106,대티,상선,다대포해수욕장행 8-3,좁음,곡선
1,106,대티,하선,노포행 1-1,보통,곡선
1,106,대티,하선,노포행 1-2,보통,곡선
1,106,대티,하선,노포행 1-3,좁음,곡선
1,106,대티,하선,노포행 2-1,보통,곡선
1,106,대티,하선,노포행 2-2,보통,곡선
1,106,대티,하선,노포행 2-3,좁음,곡선
1,106,대티,하선,노포행 3-1,좁음,곡선
1,106,대티,하선,노포행 3-2,넓음,곡선
1,106,대티,하선,노포행 3-3,보통,곡선
1,106,대티,하선,노포행 4-1,좁음,곡선
1,106,대티,하선,노포행 4-2,보통,곡선
1,106,대티,하선,노포행 4-3,좁음,곡선
1,106,대티,하선,노포행 5-1,보통,곡선
1,106,대티,하선,노포행 5-2,보통,곡선
1,106,대티,하선,노포행 5-3,좁음,곡선
1,106,대티,하선,노포행 6-1,좁음,곡선
1,106,대티,하선,노포행 6-2,넓음,곡선
1,106,대티,하선,노포행 6-3,좁음,곡선
1,106,대티,하선,노포행 7-1,보통,곡선
1,106,대티,하선,노포행 7-2,넓음,곡선
1,106,대티,하선,노포행 7-3,좁음,곡선
1,106,대티,하선,노포행 8-1,보통,곡선
1,106,대티,하선,노포행 8-2,보통,곡선
1,106,대티,하선,노포행 8-3,좁음,곡선
1,107,서대신,상선,다대포해수욕장행 1-1,좁음,직선
1,107,서대신,상선,다대포해수욕장행 1-2,좁음,직선
1,107,서대신,상선,다대포해수욕장행 1-3,좁음,직선
1,107,서대신,상선,다대포해수욕장행 2-1,좁음,직선
1,107,서대신,상선,다대포해수욕장행 2-2,좁음,직선
1,107,서대신,상선,다대포해수욕장행 2-3,좁음,직선
1,107,서대신,상선,다대포해수욕장행 3-1,좁음,직선
1,107,서대신,상선,다대포해수욕장행 3-2,좁음,직선
1,107,서대신,상선,다대포해수욕장행 3-3,좁음,직선
1,107,서대신,상선,다대포해수욕장행 4-1,좁음,직선
1,107,서대신,상선,다대포해수욕장행 4-2,좁음,직선
1,107,서대신,상선,다대포해수욕장행 4-3,좁음,직선
1,107,서대신,상선,다대포해수욕장행 5-1,좁음,직선
1,107,서대신,상선,다대포해수욕장행 5-2,좁음,직선
1,107,서대신,상선,다대포해수욕장행 5-3,좁음,직선
1,107,서대신,상선,다대포해수욕장행 6-1,좁음,직선
1,107,서대신,상선,다대포해수욕장행 6-2,좁음,직선
1,107,서대신,상선,다대포해수욕장행 6-3,좁음,직선
1,107,서대신,상선,다대포해수욕장행 7-1,좁음,직선
1,107,서대신,상선,다대포해수욕장행 7-2,좁음,직선
1,107,서대신,상선,다대포해수욕장행 7-3,좁음,직선
1,107,서대신,상선,다대포해수욕장행 8-1,좁음,직선
1,107,서대신,상선,다대포해수욕장행 8-2,좁음,직선
1,107,서대신,상선,다대포해수욕장행 8-3,좁음,직선
1,107,서대신,하선,노포행 1-1,좁음,직선
1,107,서대신,하선,노포행 1-2,좁음,직선
1,107,서대신,하선,노포행 1-3,좁음,직선
1,107,서대신,하선,노포행 2-1,좁음,직선
1,107,서대신,하선,노포행 2-2,좁음,직선
1,107,서대신,하선,노포행 2-3,좁음,직선
1,107,서대신,하선,노포행 3-1,좁음,직선
1,107,서대신,하선,노포행 3-2,좁음,직선
1,107,서대신,하선,노포행 3-3,좁음,직선
1,107,서대신,하선,노포행 4-1,좁음,직선
1,107,서대신,하선,노포행 4-2,좁음,직선
1,107,서대신,하선,노포행 4-3,좁음,직선
1,107,서대신,하선,노포행 5-1,좁음,직선
1,107,서대신,하선,노포행 5-2,좁음,직선
1,107,서대신,하선,노포행 5-3,좁음,직선
1,107,서대신,하선,노포행 6-1,좁음,직선
1,107,서대신,하선,노포행 6-2,좁음,직선
1,107,서대신,하선,노포행 6-3,좁음,직선
1,107,서대신,하선,노포행 7-1,좁음,직선
1,107,서대신,하선,노포행 7-2,좁음,직선
1,107,서대신,하선,노포행 7-3,좁음,직선
1,107,서대신,하선,노포행 8-1,좁음,직선
1,107,서대신,하선,노포행 8-2,좁음,직선
1,107,서대신,하선,노포행 8-3,좁음,직선
1,108,동대신,상선,다대포해수욕장행 1-1,좁음,직선
1,108,동대신,상선,다대포해수욕장행 1-2,좁음,직선
1,108,동대신,상선,다대포해수욕장행 1-3,좁음,직선
1,108,동대신,상선,다대포해수욕장행 2-1,좁음,직선
1,108,동대신,상선,다대포해수욕장행 2-2,좁음,직선
1,108,동대신,상선,다대포해수욕장행 2-3,좁음,직선
1,108,동대신,상선,다대포해수욕장행 3-1,좁음,직선
1,108,동대신,상선,다대포해수욕장행 3-2,좁음,직선
1,108,동대신,상선,다대포해수욕장행 3-3,좁음,직선
1,108,동대신,상선,다대포해수욕장행 4-1,좁음,직선
1,108,동대신,상선,다대포해수욕장행 4-2,좁음,직선
1,108,동대신,상선,다대포해수욕장행 4-3,좁음,직선
1,108,동대신,상선,다대포해수욕장행 5-1,좁음,직선
1,108,동대신,상선,다대포해수욕장행 5-2,좁음,직선
1,108,동대신,상선,다대포해수욕장행 5-3,좁음,직선
1,108,동대신,상선,다대포해수욕장행 6-1,좁음,직선
1,108,동대신,상선,다대포해수욕장행 6-2,좁음,직선
1,108,동대신,상선,다대포해수욕장행 6-3,좁음,직선
1,108,동대신,상선,다대포해수욕장행 7-1,좁음,직선
1,108,동대신,상선,다대포해수욕장행 7-2,좁음,직선
1,108,동대신,상선,다대포해수욕장행 7-3,좁음,직선
1,108,동대신,상선,다대포해수욕장행 8-1,좁음,직선
1,108,동대신,상선,다대포해수욕장행 8-2,좁음,직선
1,108,동대신,상선,다대포해수욕장행 8-3,좁음,직선
1,108,동대신,하선,노포행 1-1,좁음,직선
1,108,동대신,하선,노포행 1-2,좁음,직선
1,108,동대신,하선,노포행 1-3,좁음,직선
1,108,동대신,하선,노포행 2-1,좁음,직선
1,108,동대신,하선,노포행 2-2,좁음,직선
1,108,동대신,하선,노포행 2-3,좁음,직선
1,108,동대신,하선,노포행 3-1,좁음,직선
1,108,동대신,하선,노포행 3-2,좁음,직선
1,108,동대신,하선,노포행 3-3,좁음,직선
1,108,동대신,하선,노포행 4-1,좁음,직선
1,108,동대신,하선,노포행 4-2,좁음,직선
1,108,동대신,하선,노포행 4-3,좁음,직선
1,108,동대신,하선,노포행 5-1,좁음,직선
1,108,동대신,하선,노포행 5-2,좁음,직선
1,108,동대신,하선,노포행 5-3,좁음,직선
1,108,동대신,하선,노포행 6-1,좁음,직선
1,108,동대신,하선,노포행 6-2,좁음,직선
1,108,동대신,하선,노포행 6-3,좁음,직선
1,108,동대신,하선,노포행 7-1,좁음,직선
1,108,동대신,하선,노포행 7-2,좁음,직선
1,108,동대신,하선,노포행 7-3,좁음,직선
1,108,동대신,하선,노포행 8-1,좁음,직선
1,108,동대신,하선,노포행 8-2,좁음,직선
1,108,동대신,하선,노포행 8-3,좁음,직선
1,109,토성,상선,다대포해수욕장행 1-1,좁음,직선
1,109,토성,상선,다대포해수욕장행 1-2,좁음,직선
1,109,토성,상선,다대포해수욕장행 1-3,좁음,직선
1,109,토성,상선,다대포해수욕장행 2-1,좁음,직선
1,109,토성,상선,다대포해수욕장행 2-2,좁음,직선
1,109,토성,상선,다대포해수욕장행 2-3,좁음,직선
1,109,토성,상선,다대포해수욕장행 3-1,좁음,직선
1,109,토성,상선,다대포해수욕장행 3-2,좁음,직선
1,109,토성,상선,다대포해수욕장행 3-3,좁음,직선
1,109,토성,상선,다대포해수욕장행 4-1,좁음,직선
1,109,토성,상선,다대포해수욕장행 4-2,좁음,직선
1,109,토성,상선,다대포해수욕장행 4-3,좁음,직선
1,109,토성,상선,다대포해수욕장행 5-1,좁음,직선
1,109,토성,상선,다대포해수욕장행 5-2,좁음,직선
1,109,토성,상선,다대포해수욕장행 5-3,좁음,직선
1,109,토성,상선,다대포해수욕장행 6-1,좁음,직선
1,109,토성,상선,다대포해수욕장행 6-2,좁음,직선
1,109,토성,상선,다대포해수욕장행 6-3,좁음,직선
1,109,토성,상선,다대포해수욕장행 7-1,좁음,직선
1,109,토성,상선,다대포해수욕장행 7-2,좁음,직선
1,109,토성,상선,다대포해수욕장행 7-3,좁음,직선
1,109,토성,상선,다대포해수욕장행 8-1,좁음,직선
1,109,토성,상선,다대포해수욕장행 8-2,좁음,직선
1,109,토성,상선,다대포해수욕장행 8-3,좁음,직선
1,109,토성,하선,노포행 1-1,좁음,직선
1,109,토성,하선,노포행 1-2,좁음,직선
1,109,토성,하선,노포행 1-3,좁음,직선
1,109,토성,하선,노포행 2-1,좁음,직선
1,109,토성,하선,노포행 2-2,좁음,직선
1,109,토성,하선,노포행 2-3,좁음,직선
1,109,토성,하선,노포행 3-1,좁음,직선
1,109,토성,하선,노포행 3-2,좁음,직선
1,109,토성,하선,노포행 3-3,좁음,직선
1,109,토성,하선,노포행 4-1,좁음,직선
1,109,토성,하선,노포행 4-2,좁음,직선
1,109,토성,하선,노포행 4-3,좁음,직선
1,109,토성,하선,노포행 5-1,좁음,직선
1,109,토성,하선,노포행 5-2,좁음,직선
1,109,토성,하선,노포행 5-3,좁음,직선
1,109,토성,하선,노포행 6-1,좁음,직선
1,109,토성,하선,노포행 6-2,좁음,직선
1,109,토성,하선,노포행 6-3,좁음,직선
1,109,토성,하선,노포행 7-1,좁음,직선
1,109,토성,하선,노포행 7-2,좁음,직선
1,109,토성,하선,노포행 7-3,좁음,직선
1,109,토성,하선,노포행 8-1,좁음,직선
1,109,토성,하선,노포행 8-2,좁음,직선
1,109,토성,하선,노포행 8-3,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 1-1,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 1-2,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 1-3,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 2-1,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 2-2,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 2-3,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 3-1,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 3-2,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 3-3,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 4-1,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 4-2,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 4-3,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 5-1,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 5-2,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 5-3,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 6-1,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 6-2,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 6-3,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 7-1,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 7-2,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 7-3,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 8-1,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 8-2,좁음,직선
1,110,자갈치,상선,다대포해수욕장행 8-3,좁음,직선
1,110,자갈치,하선,노포행 1-1,좁음,직선
1,110,자갈치,하선,노포행 1-2,좁음,직선
1,110,자갈치,하선,노포행 1-3,좁음,직선
1,110,자갈치,하선,노포행 2-1,좁음,직선
1,110,자갈치,하선,노포행 2-2,좁음,직선
1,110,자갈치,하선,노포행 2-3,좁음,직선
